M,N,K,g,gm,gn,act_reuse_groups,wgt_reuse_groups,mtile,ntile,ktile,k_iters,area_x_g,resident_blocks,phase_count,cycles_total,cycles_compute,cycles_memory,cycles_control,cycles_exposed_load,overlap_hidden_cycles,overlap_hidden_ratio,overlap_hidden_load_ratio,overlap_ratio,utilization
1024,256000,2304,2,1,2,1,2,8,64,128,18,1024,3,1,659456128.0,626688000.0,917504000.0,0.0,128.0,884735872.0,1.341614,1.0,0.964286,1.0
1024,262144,640,2,1,2,1,2,8,64,128,5,1024,3,1,211812480.0,178257920.0,285212672.0,0.0,128.0,251658112.0,1.188117,0.999999,0.882352,1.0
2048,128,896,2,1,2,1,2,8,64,128,7,1024,3,1,276608.0,243712.0,376832.0,0.0,128.0,343936.0,1.243406,0.999628,0.912704,1.0
2048,256,640,2,1,2,1,2,8,64,128,5,1024,3,1,413824.0,348160.0,557056.0,0.0,128.0,491392.0,1.187442,0.99974,0.882123,1.0
2048,256,1536,2,1,2,1,2,8,64,128,12,1024,3,1,901248.0,835584.0,1245184.0,0.0,128.0,1179520.0,1.308763,0.999891,0.947266,1.0
2048,256,2048,2,1,2,1,2,8,64,128,16,1024,3,1,1179776.0,1114112.0,1638400.0,0.0,128.0,1572736.0,1.33308,0.999919,0.959922,1.0
2048,320,960,2,2,1,2,1,8,64,128,8,1024,3,1,778368.0,696320.0,1064960.0,0.0,128.0,982912.0,1.262786,0.99987,0.922957,1.0
2048,640,1024,2,1,2,1,2,8,64,128,8,1024,3,1,1556608.0,1392640.0,2129920.0,0.0,128.0,1965952.0,1.262972,0.999935,0.923017,1.0
2048,640,2048,2,1,2,1,2,8,64,128,16,1024,3,1,2949248.0,2785280.0,4096000.0,0.0,128.0,3932032.0,1.333232,0.999967,0.959969,1.0
2048,896,896,2,1,2,1,2,8,64,128,7,1024,3,1,1935488.0,1705984.0,2637824.0,0.0,128.0,2408320.0,1.244296,0.999947,0.912995,1.0
2048,896,4864,2,1,2,1,2,8,64,128,38,1024,3,1,9490560.0,9261056.0,13303808.0,0.0,128.0,13074304.0,1.377611,0.99999,0.982749,1.0
2048,960,960,2,2,1,2,1,8,64,128,8,1024,3,1,2334848.0,2088960.0,3194880.0,0.0,128.0,2948992.0,1.263034,0.999957,0.923037,1.0
2048,960,2560,2,2,1,2,1,8,64,128,20,1024,3,1,5468288.0,5222400.0,7618560.0,0.0,128.0,7372672.0,1.34826,0.999983,0.967725,1.0
2048,1024,640,2,1,2,1,2,8,64,128,5,1024,3,1,1654912.0,1392640.0,2228224.0,0.0,128.0,1965952.0,1.18795,0.999935,0.882295,1.0
2048,1024,2304,2,1,2,1,2,8,64,128,18,1024,3,1,5275776.0,5013504.0,7340032.0,0.0,128.0,7077760.0,1.341558,0.999982,0.964268,1.0
2048,1536,1536,2,1,2,1,2,8,64,128,12,1024,3,1,5406848.0,5013504.0,7471104.0,0.0,128.0,7077760.0,1.309036,0.999982,0.947351,1.0
2048,1536,8960,2,1,2,1,2,8,64,128,70,1024,3,1,29638784.0,29245440.0,41680896.0,0.0,128.0,41287552.0,1.393024,0.999997,0.990563,1.0
2048,2048,640,2,1,2,1,2,8,64,128,5,1024,3,1,3309696.0,2785280.0,4456448.0,0.0,128.0,3932032.0,1.188034,0.999967,0.882324,1.0
2048,2048,2048,2,1,2,1,2,8,64,128,16,1024,3,1,9437312.0,8912896.0,13107200.0,0.0,128.0,12582784.0,1.333302,0.99999,0.95999,1.0
2048,2048,2304,2,1,2,1,2,8,64,128,18,1024,3,1,10551424.0,10027008.0,14680064.0,0.0,128.0,14155648.0,1.341587,0.999991,0.964277,1.0
2048,2048,5632,2,1,2,1,2,8,64,128,44,1024,3,1,25034880.0,24510464.0,35127296.0,0.0,128.0,34602880.0,1.382187,0.999996,0.985071,1.0
2048,2048,8192,2,1,2,1,2,8,64,128,64,1024,3,1,36176000.0,35651584.0,50855936.0,0.0,128.0,50331520.0,1.391296,0.999997,0.989688,1.0
2048,2304,2048,2,1,2,1,2,8,64,128,16,1024,3,1,10616960.0,10027008.0,14745600.0,0.0,128.0,14155648.0,1.333305,0.999991,0.959991,1.0
2048,2304,9216,2,1,2,1,2,8,64,128,72,1024,3,1,45711488.0,45121536.0,64290816.0,0.0,128.0,63700864.0,1.393542,0.999998,0.990824,1.0
2048,2560,960,2,1,2,1,2,8,64,128,8,1024,3,1,6226048.0,5570560.0,8519680.0,0.0,128.0,7864192.0,1.263111,0.999984,0.923062,1.0
2048,2560,2560,2,1,2,1,2,8,64,128,20,1024,3,1,14581888.0,13926400.0,20316160.0,0.0,128.0,19660672.0,1.348294,0.999993,0.967736,1.0
2048,2560,10240,2,1,2,1,2,8,64,128,80,1024,3,1,56361088.0,55705600.0,79298560.0,0.0,128.0,78643072.0,1.395343,0.999998,0.991734,1.0
2048,4864,896,2,1,2,1,2,8,64,128,7,1024,3,1,10506368.0,9261056.0,14319616.0,0.0,128.0,13074304.0,1.244417,0.99999,0.913035,1.0
2048,5632,2048,2,1,2,1,2,8,64,128,16,1024,3,1,25952384.0,24510464.0,36044800.0,0.0,128.0,34602880.0,1.333322,0.999996,0.959996,1.0
2048,7680,2560,2,1,2,1,2,8,64,128,20,1024,3,1,43745408.0,41779200.0,60948480.0,0.0,128.0,58982272.0,1.348308,0.999998,0.96774,1.0
2048,8192,2048,2,1,2,1,2,8,64,128,16,1024,3,1,37748864.0,35651584.0,52428800.0,0.0,128.0,50331520.0,1.333325,0.999997,0.959998,1.0
2048,8960,1536,2,1,2,1,2,8,64,128,12,1024,3,1,31539328.0,29245440.0,43581440.0,0.0,128.0,41287552.0,1.309082,0.999997,0.947365,1.0
2048,9216,2304,2,1,2,1,2,8,64,128,18,1024,3,1,47480960.0,45121536.0,66060288.0,0.0,128.0,63700864.0,1.341609,0.999998,0.964284,1.0
2048,10240,2560,2,1,2,1,2,8,64,128,20,1024,3,1,58327168.0,55705600.0,81264640.0,0.0,128.0,78643072.0,1.348309,0.999998,0.96774,1.0
2048,32000,2048,2,1,2,1,2,8,64,128,16,1024,3,1,147456128.0,139264000.0,204800000.0,0.0,128.0,196607872.0,1.333331,0.999999,0.959999,1.0
2048,32768,2560,2,1,2,1,2,8,64,128,20,1024,3,1,186646656.0,178257920.0,260046848.0,0.0,128.0,251658112.0,1.348313,0.999999,0.967741,1.0
2048,49152,960,2,1,2,1,2,8,64,128,8,1024,3,1,119537792.0,106954752.0,163577856.0,0.0,128.0,150994816.0,1.263155,0.999999,0.923076,1.0
2048,49152,2048,2,1,2,1,2,8,64,128,16,1024,3,1,226492544.0,213909504.0,314572800.0,0.0,128.0,301989760.0,1.333332,1.0,0.96,1.0
2048,50272,2048,2,1,2,1,2,8,64,128,16,1024,3,1,231940312.647,219062360.647,321945600.0,0.0,128.0,309067648.0,1.332531,1.0,0.96,0.9994
2048,100352,2048,2,1,2,1,2,8,64,128,16,1024,3,1,462422144.0,436731904.0,642252800.0,0.0,128.0,616562560.0,1.333333,1.0,0.96,1.0
2048,151936,896,2,1,2,1,2,8,64,128,7,1024,3,1,328181888.0,289286144.0,447299584.0,0.0,128.0,408403840.0,1.244444,1.0,0.913043,1.0
2048,151936,1536,2,1,2,1,2,8,64,128,12,1024,3,1,534814848.0,495919104.0,739016704.0,0.0,128.0,700120960.0,1.30909,1.0,0.947368,1.0
2048,256000,2304,2,1,2,1,2,8,64,128,18,1024,3,1,1318912128.0,1253376000.0,1835008000.0,0.0,128.0,1769471872.0,1.341615,1.0,0.964286,1.0
2048,262144,640,2,1,2,1,2,8,64,128,5,1024,3,1,423624832.0,356515840.0,570425344.0,0.0,128.0,503316352.0,1.188118,1.0,0.882353,1.0
