M,N,K,g,gm,gn,act_reuse_groups,wgt_reuse_groups,mtile,ntile,ktile,k_iters,area_x_g,resident_blocks,phase_count,cycles_total,cycles_compute,cycles_memory,cycles_control,cycles_exposed_load,overlap_hidden_cycles,overlap_hidden_ratio,overlap_hidden_load_ratio,overlap_ratio,utilization
1024,100352,2048,2,2,1,2,1,8,64,64,32,1024,3,1,321126472.0,231211008.0,423886848.0,0.0,77070408.0,333971384.0,1.04,0.8125,0.787879,1.0
1024,151936,896,2,2,1,2,1,8,64,64,14,1024,3,1,223649864.0,153151488.0,291717120.0,0.0,51050568.0,221218744.0,0.98913,0.8125,0.758333,1.0
1024,151936,1536,2,2,1,2,1,8,64,64,24,1024,3,1,369508424.0,262545408.0,486195200.0,0.0,87515208.0,379232184.0,1.026315,0.8125,0.78,1.0
1024,256000,2304,2,2,1,2,1,8,64,64,36,1024,3,1,917504072.0,663552000.0,1212416000.0,0.0,221184072.0,958463928.0,1.044643,0.8125,0.79054,1.0
1024,262144,640,2,2,1,2,1,8,64,64,10,1024,3,1,285212744.0,188743680.0,369098752.0,0.0,62914632.0,272629688.0,0.955882,0.8125,0.738636,1.0
2048,128,896,2,2,1,2,1,8,64,64,14,1024,3,1,376904.0,258048.0,491520.0,0.0,86088.0,372664.0,0.98875,0.812343,0.758187,1.0
2048,256,640,2,2,1,2,1,8,64,64,10,1024,3,1,557128.0,368640.0,720896.0,0.0,122952.0,532408.0,0.95563,0.81239,0.738536,1.0
2048,256,1536,2,2,1,2,1,8,64,64,24,1024,3,1,1245256.0,884736.0,1638400.0,0.0,294984.0,1277880.0,1.026199,0.812454,0.779956,1.0
2048,256,2048,2,2,1,2,1,8,64,64,32,1024,3,1,1638472.0,1179648.0,2162688.0,0.0,393288.0,1703864.0,1.03991,0.812466,0.787845,1.0
2048,320,960,2,2,1,2,1,8,64,64,15,1024,3,1,1003592.0,691200.0,1310720.0,0.0,230472.0,998328.0,0.994755,0.812441,0.761664,1.0
2048,640,1024,2,2,1,2,1,8,64,64,16,1024,3,1,2129992.0,1474560.0,2785280.0,0.0,491592.0,2129848.0,0.999932,0.812473,0.76468,1.0
2048,640,2048,2,2,1,2,1,8,64,64,32,1024,3,1,4096072.0,2949120.0,5406720.0,0.0,983112.0,4259768.0,1.039964,0.812486,0.787865,1.0
2048,896,896,2,2,1,2,1,8,64,64,14,1024,3,1,2637896.0,1806336.0,3440640.0,0.0,602184.0,2609080.0,0.989076,0.812478,0.758312,1.0
2048,896,4864,2,2,1,2,1,8,64,64,76,1024,3,1,13303880.0,9805824.0,17661952.0,0.0,3268680.0,14163896.0,1.064644,0.812496,0.801944,1.0
2048,960,960,2,2,1,2,1,8,64,64,15,1024,3,1,3010632.0,2073600.0,3932160.0,0.0,691272.0,2995128.0,0.99485,0.81248,0.7617,1.0
2048,960,2560,2,2,1,2,1,8,64,64,40,1024,3,1,7618632.0,5529600.0,10076160.0,0.0,1843272.0,7987128.0,1.048368,0.812493,0.792676,1.0
2048,1024,640,2,2,1,2,1,8,64,64,10,1024,3,1,2228296.0,1474560.0,2883584.0,0.0,491592.0,2129848.0,0.955819,0.812473,0.738611,1.0
2048,1024,2304,2,2,1,2,1,8,64,64,36,1024,3,1,7340104.0,5308416.0,9699328.0,0.0,1769544.0,7667640.0,1.044623,0.812492,0.790533,1.0
2048,1536,1536,2,2,1,2,1,8,64,64,24,1024,3,1,7471176.0,5308416.0,9830400.0,0.0,1769544.0,7667640.0,1.026296,0.812492,0.779993,1.0
2048,1536,8960,2,2,1,2,1,8,64,64,140,1024,3,1,41680968.0,30965760.0,55443456.0,0.0,10321992.0,44728248.0,1.07311,0.812499,0.806736,1.0
2048,2048,640,2,2,1,2,1,8,64,64,10,1024,3,1,4456520.0,2949120.0,5767168.0,0.0,983112.0,4259768.0,0.955851,0.812486,0.738624,1.0
2048,2048,2048,2,2,1,2,1,8,64,64,32,1024,3,1,13107272.0,9437184.0,17301504.0,0.0,3145800.0,13631416.0,1.039989,0.812496,0.787875,1.0
2048,2048,2304,2,2,1,2,1,8,64,64,36,1024,3,1,14680136.0,10616832.0,19398656.0,0.0,3539016.0,15335352.0,1.044633,0.812496,0.790537,1.0
2048,2048,5632,2,2,1,2,1,8,64,64,88,1024,3,1,35127368.0,25952256.0,46661632.0,0.0,8650824.0,37486520.0,1.06716,0.812498,0.803369,1.0
2048,2048,8192,2,2,1,2,1,8,64,64,128,1024,3,1,50856008.0,37748736.0,67633152.0,0.0,12582984.0,54525880.0,1.072162,0.812499,0.8062,1.0
2048,2304,2048,2,2,1,2,1,8,64,64,32,1024,3,1,14745672.0,10616832.0,19464192.0,0.0,3539016.0,15335352.0,1.03999,0.812496,0.787875,1.0
2048,2304,9216,2,2,1,2,1,8,64,64,144,1024,3,1,64290888.0,47775744.0,85524480.0,0.0,15925320.0,69009336.0,1.073392,0.812499,0.806896,1.0
2048,2560,960,2,2,1,2,1,8,64,64,15,1024,3,1,8028232.0,5529600.0,10485760.0,0.0,1843272.0,7987128.0,0.99488,0.812493,0.761712,1.0
2048,2560,2560,2,2,1,2,1,8,64,64,40,1024,3,1,20316232.0,14745600.0,26869760.0,0.0,4915272.0,21299128.0,1.04838,0.812497,0.79268,1.0
2048,2560,10240,2,2,1,2,1,8,64,64,160,1024,3,1,79298632.0,58982400.0,105512960.0,0.0,19660872.0,85196728.0,1.074378,0.812499,0.807453,1.0
2048,4864,896,2,2,1,2,1,8,64,64,14,1024,3,1,14319688.0,9805824.0,18677760.0,0.0,3268680.0,14163896.0,0.98912,0.812496,0.758329,1.0
2048,5632,2048,2,2,1,2,1,8,64,64,32,1024,3,1,36044872.0,25952256.0,47579136.0,0.0,8650824.0,37486520.0,1.039996,0.812498,0.787877,1.0
2048,7680,2560,2,2,1,2,1,8,64,64,40,1024,3,1,60948552.0,44236800.0,80609280.0,0.0,14745672.0,63897528.0,1.048385,0.812499,0.792682,1.0
2048,8192,2048,2,2,1,2,1,8,64,64,32,1024,3,1,52428872.0,37748736.0,69206016.0,0.0,12582984.0,54525880.0,1.039997,0.812499,0.787878,1.0
2048,8960,1536,2,2,1,2,1,8,64,64,24,1024,3,1,43581512.0,30965760.0,57344000.0,0.0,10321992.0,44728248.0,1.026312,0.812499,0.779999,1.0
2048,9216,2304,2,2,1,2,1,8,64,64,36,1024,3,1,66060360.0,47775744.0,87293952.0,0.0,15925320.0,69009336.0,1.044641,0.812499,0.79054,1.0
2048,10240,2560,2,2,1,2,1,8,64,64,40,1024,3,1,81264712.0,58982400.0,107479040.0,0.0,19660872.0,85196728.0,1.048385,0.812499,0.792682,1.0
2048,32000,2048,2,2,1,2,1,8,64,64,32,1024,3,1,204800072.0,147456000.0,270336000.0,0.0,49152072.0,212991928.0,1.039999,0.8125,0.787879,1.0
2048,32768,2560,2,2,1,2,1,8,64,64,40,1024,3,1,260046920.0,188743680.0,343932928.0,0.0,62914632.0,272629688.0,1.048387,0.8125,0.792683,1.0
2048,49152,960,2,2,1,2,1,8,64,64,15,1024,3,1,154140744.0,106168320.0,201326592.0,0.0,35389512.0,153354168.0,0.994897,0.8125,0.761718,1.0
2048,49152,2048,2,2,1,2,1,8,64,64,32,1024,3,1,314572872.0,226492416.0,415236096.0,0.0,75497544.0,327155640.0,1.04,0.8125,0.787879,1.0
2048,50272,2048,2,1,2,1,2,16,32,64,32,1024,3,1,321937516.0,231653376.0,424828928.0,0.0,77414508.0,334544788.0,1.039161,0.812082,0.787481,1.0
2048,100352,2048,2,2,1,2,1,8,64,64,32,1024,3,1,642252872.0,462422016.0,847773696.0,0.0,154140744.0,667942840.0,1.04,0.8125,0.787879,1.0
2048,151936,896,2,2,1,2,1,8,64,64,14,1024,3,1,447299656.0,306302976.0,583434240.0,0.0,102101064.0,442437560.0,0.98913,0.8125,0.758333,1.0
2048,151936,1536,2,2,1,2,1,8,64,64,24,1024,3,1,739016776.0,525090816.0,972390400.0,0.0,175030344.0,758464440.0,1.026316,0.8125,0.78,1.0
2048,256000,2304,2,2,1,2,1,8,64,64,36,1024,3,1,1835008072.0,1327104000.0,2424832000.0,0.0,442368072.0,1916927928.0,1.044643,0.8125,0.790541,1.0
2048,262144,640,2,2,1,2,1,8,64,64,10,1024,3,1,570425416.0,377487360.0,738197504.0,0.0,125829192.0,545259448.0,0.955882,0.8125,0.738636,1.0
